uid,first_name,last_name,gender,birth_yr,birth_mo,birth_dy
frx_6070471,J J,KAROLYI,"",1983,60,11
frx_2129118,JYE,KAROLYI,"",1983,06,11
frx_2173605,JYE,CAIRE,"",1983,01,61
frx_8916619,YJE,KAROLYI,"",1983,06,11
frx_5353057,EMM,WINTER,F,1994,09,24
frx_5826527,EMMA,WINT R,F,1994,09,24
frx_9450050,ENM,WI NTER,F,1994,09,24
frx_7404114,E MA,WINTER,F,1994,09,24
frx_2993909,EMMA,WIN E,F,1994,09,24
frx_5299143,HARRISON,SRIVATSAN,"",1984,05,03
frx_3488801,HARRKSON,SRIVATSAN,F,1984,05,03
frx_5565345,HARRISON,SRIVATSAN,F,1984,50,33
frx_7158740,RACHEL,NEE L,"",1906,07,15
frx_3364262,RAC HEL,NEWELL,"",1q06,0,15
frx_9063486,SOPHIE,DOR SEY,F,1989,03,17
frx_6571124,SOP I E,DR Y,F,1989,03,17
frx_8336777,SOPHI E,DORS EY,F,1989,03,17
frx_4191202,SOPHIE,DORSEY,F,1989,03,17
frx_9649408,SOPHIE,DORS EY,F,1989,03,17
frx_4530058,MADDION,ISIKLI,"",1990,08,21
frx_2205486,MADDISON,ISIKLI,"",1990,08,21
frx_4572834,NADDISON,ISIKI,"",1990,08,21
frx_4119648,MADDSON,ISIKLI,"",1990,08,21
frx_9605611,JASMINE,HICMAN,M,1918,11,28
frx_8745825,JASMINE,HICK MAN,M,1918,11,28
frx_7512229,KRISTEN,WALTON,F,1979,01,29
frx_2097074,GILLIAN,KRISTEN,F,1979,01,29
frx_5976453,RYA N,SAUNERS,F,1990,08,06
frx_7177696,RYAN,SAUNDERS,F,1990,0,06
frx_7819002,RYAN,SAUNDERS,F,1990,0&,06
frx_8971303,ARREN,MELVILLE,M,1946,21,26
frx_2253495,AM,DICKENBSON,"",1986,02,10
frx_2635577,NATBA,IZQUI RDO,"","","",""
frx_7148615,NAT AN,IZQUIERDO,"","","",""
frx_8883409,NATHAN,IZQU IE DO,"","","",""
frx_5937427,NATHAN,IZQUI RDO,"","","",""
frx_6723166,TANIL,JOSA,"",1997,05,17
frx_8174735,DANIEL,SOSA,"",1997,05,17
frx_8742903,LOUIZ,BRITTON,O,1993,04,10
frx_4704308,LOIZ,PRIDON,F,1993,04,10
frx_2210395,LOUISE,PRITON,O,1993,04,10
frx_5933895,LOUISE,PRITON,F,1993,04,10
frx_3139373,KALI,OCLIRY,"",1979,04,30
frx_4541420,CKALLI,OCLEIRIE,"",1979,04,30
frx_3975135,KKALY,OCLEIRIG,"",1979,04,30
frx_3576991,CKALI,OCKLEIRIG,"",1979,04,30
frx_5495554,JESSICA,"",O,2013,11,05
frx_3577777,JESSICA,"",F,2013,11,05
frx_6541177,JESSIA,"",F,2013,16,05
frx_8998867,JESXCCA,"",F,2013,11,05
frx_7643325,JESSICA,"",F,2013,11,95
frx_6184877,JES ICA,SACHDEV,F,2009,07,17
frx_8672279,BADCOKE,KATE,F,1973,05,06
frx_3523457,KATE,BADCOKE,F,1973,05,06
frx_7424908,KATE,BADCOKE,F,1973,50,96
frx_7581960,LACHKAN,FROST,"",1982,02,06
frx_6813146,LACGJAN,FROST,"",1982,02,06
frx_3110838,LACYN,FROST,F,1982,02,06
frx_6499466,KELZYE,PAULSON,"",1987,11,19
frx_5127871,AFK,CLARKSON,M,1990,40,19
frx_3000970,AMY,CLARKSON,M,1990,04,19
frx_9278705,ARF,CLARKSPON,M,1990,04,19
frx_9545921,AN,"",M,1990,04,19
frx_8286400,CHLOE,TREACY,"",1983,03,05
frx_9097795,RIC ARD,ADAMSON,F,2011,13,13
frx_8223996,RICHARD,ADAMSON,F,2011,12,13
frx_7622163,ADAMAON,RICHARD,F,2011,12,13
frx_2578674,LAR,CYBULSKI,F,1942,1,17
frx_7707253,LAR A,CYBUL SKI,F,1942,12,17
frx_6461083,LAR,CYBUL KI,F,1942,11,17
frx_7032472,LA RA,CYBULSKI,F,1942,1,17
frx_4500038,LARA,CYBULSKI,F,1942,12,17
frx_5166529,TAKSTA,OAKLEY,M,2009,05,15
frx_8881163,TAKARA,OAKWLY,M,2009,50,35
frx_7583690,TAKARA,OAKLEU,M,2009,05,15
frx_5701030,HANNAH,"",M,1978,06,09
frx_9191858,HANNAH,"",O,1978,06,09
frx_2528561,ROY,SIDERS,F,1987,04,25
frx_7868168,ROY,SIDERS,O,1987,04,25
frx_6987727,ANTRE,POLEN,"",2012,08,30
frx_2593817,ANTRE,POHLEN,"",2012,08,30
frx_3241249,ANTAR,POHLEN,"",2012,08,30
frx_6395264,HAZNA,AANI,"",1910,09,10
frx_9571900,HAN,AABI,F,"","",""
frx_7145225,HANA,AANI,F,1992,08,12
frx_3619798,JAYDEN,FLOCKHART,O,2007,11,24
frx_8319099,JAYDEN,TANG,O,2007,11,44
frx_9425484,JAYDEN,TANG,F,2007,11,24
frx_6350484,JAYED,TANG,F,2007,11,24
frx_6000725,JAYDEN,TAMG,"",2007,11,24
frx_5939645,MAD ELI NE,KWAN,F,1990,05,03
frx_9864982,MADELINE,KW A,F,1990,05,03
frx_8317038,NI KIK,BRIGHM,M,1987,05,23
frx_8107763,KAITLIN,SCOLASTIQUE,F,1996,01,24
frx_6943514,KAIT IN,SCOLASTIQUE,F,1996,01,24
frx_8534994,KAI LIN,SCOLASTI UE,F,1996,01,24
frx_4020179,EMIILY,SBHOWX,M,1984,01,09
frx_2323823,GABRIELLE,SNOW,"",1984,01,09
frx_3645283,LEO,KLARHXON,F,1995,10,01
frx_8362790,LEO,CLARKZON,O,1995,10,01
frx_8400756,LEO,CLARKSTON,F,1995,10,01
frx_2953133,LEO,CLARKJON,F,1995,10,01
frx_7134355,LEO,KLARXDON,F,1995,10,01
frx_9639671,EVA N,MASTER SON,F,"","",""
frx_7613155,EUAN,MASTERSON,F,"","",""
frx_5974624,EVAN,MASTE SON,F,"","",""
frx_7421953,EVA N,MAST RSON,F,"","",""
frx_7212299,PINO,CKIA,F,"","",""
frx_3334926,PRUKE,SCJUM,F,1984,06,21
frx_2811810,PROOCKE,JCJUM,F,1984,06,21
frx_4459977,PROOCKE,SCJUM,F,1984,06,21
frx_9820486,TYRONE,WHITNDY,M,1985,10,20
frx_3452245,JOSHUA,"",F,1988,02,01
frx_5435527,"",BYRNE,M,199O,02,15
frx_7810042,EMMA,PREDITH,M,1990,04,28
frx_2223317,LUCAS,GWRI,F,1996,09,21
frx_3466485,NICHOLAS,GWK,F,1996,09,21
frx_9258095,NICHOLAS,GWO,F,1904,05,13
frx_4405923,CHRIGIEN,ENNS,F,1926,11,04
frx_5568303,CHRISTIAN,ENNS,F,1926,11,04
frx_2224054,CHRISTIAN,EHNS,F,1904,10,19
frx_7547234,ELY SSE,SUTA TO,F,"","",""
frx_8512386,ELYSSE,SUTANTO,F,"","",""
frx_2309158,ELVSSE,SUTAN TO,F,"","",""
frx_6388656,KATE,LESTKINEN,M,1965,10,17
frx_4353029,KAT,LESTCKINEN,M,1965,10,17
frx_9429206,CKATE,LESKINEN,M,1965,10,17
frx_2994944,ANT NI,GENTRY,F,1995,08,8
frx_2958257,ABBY,RAFUK,M,1994,01,16
frx_2334476,EMIILY,FOK,F,1959,02,04
frx_2426906,MAYA,KANKULA,F,1997,02,03
frx_3761276,MAYA,KANKQELA,F,1997,02,03
frx_8536384,MAIA,PSORAKIS,F,1997,02,03
frx_7518497,JAZTMINE,ZCINDO,F,1989,06,21
frx_4946071,JASTMINE,SCINTO,F,1989,06,21
frx_6373068,ROB RT,IARSEN,"",2008,03,29
frx_4462512,ROBERT,LARSN,"",2008,03,29
frx_3347578,ERIN,ZAMALI,F,1987,03,07
frx_7908341,RUBI,ERICSON,M,1980,02,20
frx_5543136,RUPI,ERIKSDON,M,1980,02,20
frx_4588347,RUPI,ERICSON,M,1980,02,20
frx_9239781,LAR,ALAKOZAI,F,1985,03,23
frx_5011473,LARA,ALAKO AI,F,1985,03,23
frx_4987810,LAR,ALAKOZAI,F,1985,0,23
frx_8353171,EMI ILY,FIGLYAR,F,1981,08,25
frx_8955765,EMIILY,FIGLYAR,F,1981,08,25
frx_5226971,EMIIL,FIGLYAR,F,1981,08,25
frx_9547735,KIRIA,PRAPAS,F,1995,03,30
frx_8246760,SETH,BREYWJR,F,1993,04,08
frx_9167689,BRRRET,SETH,F,1993,04,08
frx_9005578,DANIEL,SC EL,F,1993,10,28
frx_3349641,DANI L,SCKEL,F,1993,1,28
frx_5670302,DANIEL,SCKE,F,1993,10,28
frx_7670887,EMIILI,AAAHTS,F,1995,09,26
frx_5786786,EMIILY,ARAHTS,F,1995,09,26
frx_4695998,EMIILI,AARTS,F,1995,09,26
frx_2929176,EMIILI,AARTST,F,1995,09,26
frx_9693653,SAR H,BENJAM NSON,M,1995,08,17
frx_6048185,SARAH,BENJAM INSON,M,1995,08,17
frx_7990006,SARAH,HENJAMINSON,M,1995,08,17
frx_2363566,SA H,BENJAMINSON,M,1995,08,17
frx_2522139,TEILEAH,PURD,O,1973,04,26
frx_2775925,DILEAH,BURD,F,1973,04,26
frx_8444781,ZACHARY,TARIT,O,"","",""
frx_7297325,ZACHARY,TARIT,M,1983,12,03
frx_8054617,BENJAMIN,ABAS,F,1957,03,29
frx_2416393,BENJAMIN,AB AS,F,1957,03,29
frx_8464348,ZACKARIAH,GAAHSIA,M,1986,01,19
frx_8447798,OLIGAA,AU,F,1991,06,17
frx_6114618,OLIVIA,PSA,F,1991,06,17
frx_3554793,JAIRUS,IBH,F,1993,07,23
frx_4472071,JAIRUS,VIBHA,F,1993,07,23
frx_4899774,AIDN,HSAIO,F,2000,05,06
frx_9171719,AIDEN,HSAIO,F,2000,10,56
frx_6909309,AIDEN,HSAIO,F,2000,05,06
frx_7670027,AIDUN,HSAIO,F,2000,05,06
frx_3791299,AIDEB,HSAIO,F,2000,05,06
frx_6199189,KAITLIN,RANDOLPH,F,1982,12,09
frx_6128686,LCKLAN,STTCZUM,M,1931,04,15
frx_2173955,REBEKA,HEDHOFT,"",1995,10,29
frx_5512712,SARA,WALTERSTON,"",1986,03,16
frx_4309157,STRICKLAND,RIWNY,O,1972,05,25
frx_2546246,KEELEY,HURKE,F,1979,02,25
frx_4937378,EMIILY,YASTHODHAAH,F,1986,05,01
frx_3240677,EMIILY,IAZHODHAR,F,1986,05,01
frx_9371483,EMIILI,YASHODHAR,F,1986,05,01
frx_6438451,EMIILY,YAODHAR,F,1986,05,01
frx_2507972,EMIILI,YAZODHAR,F,1986,05,01
frx_6688096,CO N R,DHRTIMAN,"",2000,10,11
frx_4077639,CONNOR,DHRT MAN,"",2000,10,11
frx_8618784,CONNO R,DHRTIMAN,"",2000,10,11
frx_4857415,CONNOR,DHRTIMAN,"",2000,10,11
frx_9851244,AMBER,DEARIKSTON,"",1995,01,20
frx_4391385,LAU,MENDEZ,"",1978,04,29
frx_8847761,AALIYA,ABBETMEYER,F,1934,06,09
frx_5045287,MARL IGH,AANI,F,1906,02,28
frx_5236593,MARL E GH,AANI,F,1906,02,28
frx_3099618,RUBY,BARRO,M,1988,06,04
frx_3502853,RU B Y,BARRON,M,1988,06,04
frx_4609944,RUBY,BARR N,M,1988,06,04
frx_9728696,RUBY,BA RRON,M,1988,06,4
frx_8837133,RUBY,BARRON,M,1988,06,04
frx_8372421,ALEXANDRA,GLIGORIJEVIC,"",1989,07,13
frx_6389339,HENRY,GOODE,"",1993,93,17
frx_3516884,HENRY,GOOFE,F,1993,10,37
frx_4841450,HENRY,GOODE,O,1993,03,17
frx_9185038,"",GOODE,F,1993,03,17
frx_6346052,MICHELL,HSPROVA,F,1989,07,26
frx_3083213,MITCHELL,HASPROVA,O,1989,07,26
frx_6757377,MITKHEL,AJPROVA,F,1989,07,26
frx_5642924,CKHARLOTE,DADY,F,1991,06,01
frx_8671592,EMIKL,ROBBINS,"",1990,01,26
frx_6213704,ETAN,HRDWIK,F,1992,07,13
frx_9947618,EDHAN,HARDWICCK,F,1992,07,13
frx_6569252,RENY,MYAO,M,1986,01,19
frx_5186921,RENEA,MYAO,M,1986,01,19
frx_5816349,CAMERON,PRESSLEY,F,1925,60,13
frx_5982155,THOMAS,TRIFT,F,1991,08,27
frx_8159982,THOMAST,THRIFT,F,1991,08,27
frx_7599246,DEFAN,SCOFILD,M,1994,12,29
frx_4811222,DEVAN,SKOFILD,M,1994,12,29
frx_9506217,DEFAN,SKOFIELD,M,1994,12,29
frx_4955994,DEFAN,JKOFIELT,M,1994,12,29
frx_6730611,HAVDEN,NAIMISH,F,1986,8,08
frx_3414800,HAYD N,NA MIS,F,1986,08,08
frx_5316104,BAYDEN,NAIM ISH,F,1986,08,08
frx_2367163,HAYDE,NAIN ISH,F,1986,08,08
frx_3097369,HAY E N,NAIMI H,F,1986,08,08
frx_3053568,TANAR,AYGODN,"",1985,07,05
frx_7955419,TANAR,AYGUN,"",1985,70,05
frx_7628291,TANR,AYUB,F,1985,07,05
frx_4791337,TANR,AYGUN,M,1985,07,05
frx_8979146,TANAR,AYGB,M,1985,07,93
frx_5717853,JESSE,SENI R,"",1995,03,07
frx_3998780,JES E,SENIO R,"",1995,0,07
frx_8272174,KYLE,MANKO ITZ,M,1991,06,14
frx_3389560,GEORGIA,"",F,2010,03,11
frx_2313220,TRISTAN,BAILE Y,F,1904,08,28
frx_6541340,TRI AN,BAILEY,F,1904,08,28
frx_4505704,TRI TAN,BAI EY,F,1904,08,28
frx_2192809,TRISTAN,BAI EY,F,1904,08,28
frx_2752440,COURTNEY,SELIMOVIK,F,1988,11,29
frx_5096626,KOUAHTNI,SELIMOVIC,F,1988,11,29
frx_8898023,COURTNEI,ZTELIMOFIC,F,1988,11,29
frx_7976844,CORTNY,SELIMOVIC,F,1988,11,29
frx_5832686,DESTY II,STRAP,F,1994,06,17
frx_4291396,DESTY II,STRAPP,F,1994,0,17
frx_7937686,DESTY NII,STRAP,F,1994,06,17
frx_5680685,DEST V I,STRAPP,F,1994,06,17
frx_8271600,DESTYNII,STRAPP,F,1994,06,17
frx_3718781,CCKAMERON,DURTSAYA,F,1998,10,24
frx_4254178,CKAMERON,DURSHAYA,F,1998,10,24
frx_6462737,KAMERON,DURJAYA,O,1998,10,24
frx_8693098,JAMILLA,VANGA SSE,"",1986,05,09
frx_7514474,JAMILLA,VANGARSSE,"",1986,05,09
frx_5402300,LUCK,JCKEL,M,1986,06,04
frx_2124792,LUKKE,SCKEL,M,1986,06,04
frx_2343528,RILI,AARNOUDSE,F,"","",""
frx_9906515,"",HARLEY,F,2008,01,11
frx_3880873,"",HARLEI,F,2008,01,11
frx_4420522,"",ARLEI,F,2008,01,11
frx_9053376,"",RLY,F,2008,01,11
frx_9586501,"",AAHLEY,F,2008,01,11
frx_9882921,LOGAN,POLLARD,O,1998,02,15
frx_7014970,LOGNM,POLLARD,F,1998,02,15
frx_3248360,RHYS,ALIM,"",1987,03,16
frx_5260939,ANNALISE,DEAN,"",2009,12,10
frx_3694935,ANNALISE,D E N,"",2009,2,10
frx_9561298,ANNA ISE,DEAN,"",2009,1,10
frx_5428658,ANNALISE,DE N,"",200q,12,10
frx_7347215,ALEXANDER,RAPIARDA,F,1997,02,25
frx_4789869,AIEXANDER,RAPISARDA,F,1997,02,25
frx_7456909,HAN NAH,VALENZUELA,F,"","",""
frx_7150560,HANNAH,VALENZUELA,F,"","",""
frx_4726328,HANNA H,VALENZUELA,F,"","",""
frx_8894353,WILLIAM,TE,F,1989,04,16
frx_4004093,AL NA,VIKRITI,F,1966,12,01
frx_2318708,ALAN,VIK ITI,F,1966,1Z,01
frx_5012336,AI A,VIKRITI,F,1966,12,01
frx_3785384,ALANA,VIK RITI,F,1966,12,01
frx_7138525,HANNAH,BURT,"",2006,09,22
frx_2807245,LAURA,LINDSEY,F,1995,04,29
frx_4135458,LA U RA,LINDSEY,F,1995,04,9
frx_3323949,LAURA,LIND SE,F,1995,04,29
frx_2639237,STAMUEL,KAMBOH,F,1989,06,15
frx_3889070,SAMUEL,KAMPOH,F,1989,06,15
frx_8850519,MIKAYLA,ZHENG,"",2007,05,03
frx_7860257,MIKAYLA,ZHCF,"",2007,05,03
frx_7062906,MIKAYLA,ZHENG,"",1906,05,18
frx_7618531,IZASDD,SPINDLER,"",1990,03,17
frx_3234392,DYLA,SREEKANTHAN,F,"","",""
frx_6599095,DYLAN,SREEKANTHAN,F,"","",""
frx_2035782,AJHTON,AMELTON,F,1989,09,24
frx_3997098,AJDON,HAMELDON,F,1989,09,24
frx_4971319,AXTON,AMELDON,F,1989,09,24
frx_8967653,KILEI,WADWAN,F,1918,11,28
frx_3262293,CLAJDIQ,CHURCH,M,1957,03,08
frx_8203926,CHARLIE,ABBITT,F,1955,06,02
frx_4162238,GABRIBZLLE,"",F,1967,12,23
frx_4884859,GABIWLLE,"",F,1967,12,23
frx_8487420,GABRIELLE,"",F,1967,21,23
frx_9357355,GABRIELLE,"",O,1967,12,23
frx_9170799,ALLANUA,MCNEILL,M,1984,11,21
frx_3335865,ALANA,MCNEILL,O,1984,11,21
frx_2203686,ALANA,MCNEILL,M,1984,11,21
frx_4998980,ALANA,MCNEIKL,O,"","",""
frx_7713316,MADILTA,CHAMPERST,"","","",""
frx_7163898,AL X,STRA GER,F,1991,06,22
frx_9427554,AL E X,STRANGER,F,1991,06,Z2
frx_6366781,ALEX,STRANQER,F,1991,06,22
frx_5704325,SAMUEL,PEYORP,"",1989,06,05
frx_9061710,HOLLY,DANNIEL,O,"","",""
frx_4562562,HOLLY,DANNIEL,F,"","",""
frx_4278160,HOLLY,DANNOL,F,"","",""
frx_7581447,HOLLY,DANNIML,F,"","",""
frx_8168352,WILLI AM,PATT N,F,1901,0,16
frx_5900050,WIL IAM,PATTON,F,1901,0,16
frx_5094185,WILLIAM,PATTON,F,1901,05,16
frx_8418497,KYRA,WANG,O,1982,05,06
frx_5747024,KYRA,WABG,F,1982,05,06
frx_3642244,KOURDNEY,RDWICCK,F,1982,12,06
frx_9086652,KOURTNEY,HRTICK,F,1982,12,06
frx_9543022,PENZAMIN,PASE,"",1994,11,04
frx_8213685,PENSAMIN,PASE,"",1994,11,04
frx_9732118,BENJAMIN,PAJE,"",1994,11,04
frx_5347293,BENJAMIN,PAZE,"",1994,11,04
frx_4401090,BAYLEY,ABA I,F,198,81,30
frx_6375125,NIKI A,TRIGGS,F,"","",""
frx_4835582,LUKASTT,CANTU,M,1993,10,25
frx_7499313,LUKAST,CANTU,M,1993,10,25
frx_8033271,LUCAS,KANTU,M,1993,10,25
frx_7237543,LUKAJ,CANTU,M,1993,10,25
frx_9036688,LUKAS,CKANDU,M,1993,10,25
frx_5156775,ISA C,WALEY,F,"","",""
frx_3720850,KELSYE,MCLA LN,O,1995,12,08
frx_6232848,KELSYE,MCA I,M,1995,12,08
frx_5888696,KELSYE,MCL N,M,1995,2,08
frx_6455857,KELSYE,MCLAIN,M,1995,12,08
frx_3576299,KELSYE,MCLA N,M,1995,12,08
frx_5911677,CHLOE,HAMBLETON,F,1992,12,18
frx_5739195,TOJMY,OYOUNG,O,1993,18,26
frx_5510865,TOMSUNY,OYOUNG,F,1993,10,26
frx_4316431,NIXOLAS,BRAECSER,M,1991,10,04
frx_8876987,NIXOLAS,BRAJER,M,1991,10,04
frx_8066593,NIKHOLAS,BRASHER,M,1991,10,04
frx_9115430,NIOLAJ,PRASHER,M,1991,10,04
frx_2809933,JESSICA,MURDOCH,F,1985,08,11
frx_2341233,LCKLAN,OLESEN,"",1988,02,10
frx_2280059,JESS CA,HER LOE T,F,1985,0,10
frx_4893100,JESS CA,HER ERT,F,1985,03,10
frx_9308883,JO SHUA,ISAYAMA,F,1990,9,Z7
frx_9642557,COPY,APENZELLER,F,"","",""
frx_7154132,COBY,APENDSELER,F,"","",""
frx_8739331,CKOBY,APENSELER,F,"","",""
frx_6588193,COPI,APENZELLER,F,"","",""
frx_9503367,KOBY,APENTSELLER,F,"","",""
frx_8227357,ENN,"",F,2009,0,03
frx_6125720,ERI N,"",F,2009,01,03
frx_4103256,ERIN,"",F,2009,01,03
frx_9822572,JEMMA,ONEL,F,1988,11,12
frx_4083543,JEMMA,ONEKA,F,1988,11,12
frx_4725951,JEMMA,ONEAL,O,1988,11,12
frx_8610358,JEMMA,"",F,1988,11,12
frx_4577177,JEMMA,ONENAL,F,1988,11,12
frx_7352911,JACKSON,"",M,1998,2,04
frx_8184550,JACKSON,"",M,1998,"",04
frx_3704232,JACKS N,"",M,1998,02,04
frx_5623147,JACKSON,"",M,1998,02,04
frx_6358248,AMBER,NAGRA,F,1993,03,02
frx_6710732,AMBE,NA GRA,F,1993,03,2
frx_3213033,AMBER,NA RA,F,1993,03,02
frx_9268252,AMBE,NAGR,F,199,03,02
frx_7242995,CAITLIN,IBBOT,"","","",""
frx_7480424,CAITLIN,WEBB,F,1980,05,01
frx_2830912,LILI,NABENTU,F,"","",""
frx_4753129,SARED,MACKENZY,"",1988,07,14
frx_4167327,ZARED,MACCKENZIE,"",1988,07,14
frx_8739593,JARET,MAKENZIE,"",1988,07,14
frx_2069968,CAITLIN,DOR AS,"",1979,05,21
frx_9491530,CAIT LIN,D RAS,"",1979,05,21
frx_7027936,CAITLIN,DORAS,"",1979,5,21
frx_7240135,CAITLIN,DORAS,"",1979,o,21
frx_9102003,JESS ICA,VELL ESAMY,F,1988,0,22
frx_9497448,JESSICA,VELLE AMY,F,1988,04,22
frx_3858664,JESSI CA,VELLE S AMY,F,1988,0,22
frx_8668529,JESSICA,VELLS AMY,F,1988,04,22
frx_2685434,JESSI A,VELLES MY,F,1988,04,22
frx_8215320,SACOB,SCSUM,F,2008,01,17
frx_2160658,JAKOP,SCJUM,F,2008,01,17
frx_4103317,SACOP,SCJUM,F,2008,01,17
frx_2334828,SACOB,JKJUM,F,2008,01,17
frx_8153324,HANNAH,PA,F,1992,09,19
frx_2272532,HANNKH,AO,F,1992,09,19
frx_7727802,HANNAH,AO,F,1992,09,19
frx_2526223,HANNAH,AU,F,1992,09,19
frx_5768875,BETHANY,TRANGER,"",1991,04,14
frx_4437610,BETHANY,STRANGER,"",1991,04,14
frx_8274405,BETHANY,STRANGER,"",|991,04,14
frx_2941003,BET ANY,STRANGER,"",1991,04,4
frx_5708468,NICOLE,MCENTRE,F,1984,06,26
frx_9663471,ANITA,BRITT N,F,1914,0,15
frx_4409837,ANI A,BRIT ON,F,1914,03,5
frx_6491800,ANITA,BRI T ON,F,1914,03,15
frx_9349841,A NI A,BRITTON,F,1914,0,15
frx_5252243,ANITA,BRITTON,F,1914,03,15
frx_7940382,SAMANTHA,RYER,F,1993,03,06
frx_5654108,SAMTHA,RYER,F,1993,03,06
frx_8713615,HANNAH,SCOTTJACKSON,"",1995,07,28
frx_2240916,HABNAH,"","",1995,07,28
frx_4876363,HANNAH,SCOTTJACKSON,"",1999,52,88
frx_2644401,HANNAH,SCOTTJSXKSON,"",1995,07,28
frx_5013765,"",SCOTTJACNON,"",1990,57,28
frx_4993259,XENA,BROCK,M,1995,01,04
frx_9419080,DALIA,THIEN,"",1983,01,25
frx_7666583,TALIA,THIEN,"",1983,01,25
frx_7907157,TALYAH,THIN,"",1983,01,25
frx_4771834,DAAHCIE,MOY,"",1983,02,05
frx_8258225,DARSIE,MOI,"",1983,02,05
frx_8436026,NICIA,PALS,"","","",""
frx_6196510,NAOMI,MILTNO,"",1990,00,84
frx_7147974,MILTON,NAOMI,"",1990,08,04
frx_2654512,NAOMI,MILTON,"",1990,08,04
frx_8123515,NEMESIA,RAT L FF,F,1991,12,23
frx_6485862,NEMESIA,RATLIFF,F,1991,2,23
frx_4673257,NEMESIA,RATLIFF,F,1991,12,23
frx_7453567,MAX,SBORDONE,"",1987,0,19
frx_3677694,M X,SBORDONE,"",1987,0,19
frx_9091483,MAX,SBOR ON E,"",1987,01,19
frx_2969937,MA X,SBO DON E,"",1987,01,19
frx_8627585,ASMHA,TSOI,"",1993,03,18
frx_3593012,RILI,AAAHCY,F,1985,04,17
frx_8023278,RILEY,AARCY,F,1985,04,17
frx_8663193,RILEI,ARAHKY,F,1985,04,17
frx_2741315,RILEI,AARJI,F,1985,04,17
frx_4815475,SOPH E,BOLJKOVAC,F,1987,11,13
frx_5464696,SOPHIE,BOLJKOVAC,F,1987,11,13
frx_7599523,SOPHIE,BOLJKO AC,F,1987,11,13
frx_2150495,AMB R,GHAZAR AN,F,1982,07,07
frx_7244335,AMBER,GHAZNAN,F,1982,07,07
frx_2104090,AMBER,GHAZA IAN,F,1982,07,07
frx_6912251,THOMAS,BE A LEY,F,"","",""
frx_9943337,THOMAS,BEAS EY,F,"","",""
frx_2671842,TBOM S,BEAS EY,F,"","",""
frx_9417230,THOMAS,BEA EY,F,"","",""
frx_4295751,THOMAS,BE SLEY,F,"","",""
frx_9492813,CHRISTIAN,SAMUELS,F,1991,06,19
frx_4042667,CHRISTIAN,SAMUELS,F,1987,12,10
frx_2985977,CHRISTIAN,SAKUELS,F,1987,11,20
frx_2943037,CHRISSIAN,SAMUELS,F,1987,11,20
frx_5107332,JAYDE,CARVY ER,F,1988,03,24
frx_7987197,FINLAI,HOPE,F,1990,08,25
frx_9995443,VINLAY,OP,F,1990,08,25
frx_4407034,FINLAI,OP,F,1990,08,25
frx_6744053,FINLAY,OP,F,1990,08,25
frx_3732840,VINLAY,HOPE,F,1990,08,25
frx_5024454,MADELWINE,AHMETODVIC,F,1926,01,99
frx_2356100,FL Y N,DONALD,M,1985,06,19
frx_9769306,FYNN,DONALDS,M,1985,06,19
frx_2755155,FLYNN,DONALDS,M,1985,06,19
frx_9348901,YANA,VERPOCHY,M,1990,02,14
frx_5705814,IANA,VERBOCZI,M,1990,02,14
frx_4310939,YANA,VERPOCJY,M,1990,02,14
frx_9352378,YANA,VERBOCZY,M,1990,02,14
frx_6741913,CORE,SNEI J RS,F,1996,5,08
frx_3795988,WILIAM,JAMUELS,F,1991,09,28
frx_3809032,ILLYAM,SAMUELS,F,1991,09,28
frx_7793868,ILLIAM,JAMUELS,F,1991,09,28
frx_3791671,ALEX,ZHA,M,"","",""
frx_3933771,JEJSTICA,SHAHNOOR,F,"","",""
frx_8603857,JESSIKA,STHAHNOOAH,F,"","",""
frx_8627608,CLEMENT,ABBITT,F,"","",""
frx_6234408,CLE MENT,ABBI T,F,"","",""
frx_5614089,CLEMEN,ABBITT,F,"","",""
frx_2148490,CEMENT,ABBITT,F,"","",""
frx_3300382,CLE E NT,ABBITT,F,"","",""
frx_3632773,MAGGIE,HARTONO,M,1985,09,19
frx_5886601,YASMIN,LUVISI,O,1972,01,19
frx_2794193,YASTMIN,LUVISDI,F,1972,01,19
frx_3605326,IASMIN,LUVIJY,F,1972,01,19
frx_9182221,IASMIN,LUVISTI,F,1972,01,19
frx_2957229,KAYLA,SUPRUR,O,1949,17,15
frx_4957173,KAYLA,SURPUR,M,1949,10,25
frx_2285776,KAYLA,SURSPYR,M,1949,10,25
frx_9304904,ELENI,ELLIJSON,"",1978,09,30
frx_4721439,GEORGIA,ALEA,F,1995,02,16
frx_5897297,GEORGYA,WALEAH,F,1995,02,16
frx_4094569,KEORJIA,WALLER,F,1995,02,16
frx_8997081,BETHANI,SCOTTJACKSON,F,"","",""
frx_5555540,BETANI,JKOTTJAXON,F,"","",""
frx_5615679,PETHANI,JKOTTJACXON,F,"","",""
frx_9220662,KOBE,KE LE,M,1978,10,27
frx_7859776,KOBE,KE LEY,M,1978,10,27
frx_4466146,KO B,KELLEY,M,1978,10,27
frx_2939600,KOBE,KEJLEY,M,1978,10,27
frx_8657500,KOBE,KELLEY,M,1978,10,27
frx_9123443,KAYLA,RAFAHELLI,F,1996,03,10
frx_3134896,KAYLA,RAFANELLI,F,1996,03,02
frx_3419625,KAYLA,RAFANELLI,F,1996,03,10
frx_3029490,RUBY,BISHOP,"",1985,12,14
